geneId	symbol
ENSMUSG00000112711.1	RP23-186D15.6
ENSMUSG00000089053.1	Gm23352
ENSMUSG00000059027.14	9630013D21Rik
ENSMUSG00000092523.1	Gm18191
ENSMUSG00000061958.5	Gm14851
ENSMUSG00000105839.1	Gm44456
ENSMUSG00000087973.1	Gm23716
ENSMUSG00000075528.13	Aarsd1
ENSMUSG00000025081.13	Tdrd1
ENSMUSG00000076948.2	Mir467e
ENSMUSG00000037971.10	1110032A03Rik
ENSMUSG00000084286.1	Cyp2j15-ps
ENSMUSG00000075142.1	Olfr74
ENSMUSG00000044994.10	Olfr1426
ENSMUSG00000091812.1	Ear-ps5
ENSMUSG00000041975.17	Mettl8
ENSMUSG00000097385.1	Gm26814
ENSMUSG00000100346.2	Gm28996
ENSMUSG00000045948.8	Mrps12
ENSMUSG00000083549.1	Gm11227
ENSMUSG00000089070.1	Gm24498
ENSMUSG00000104169.1	Gm7430
ENSMUSG00000048001.7	Hes5
ENSMUSG00000099505.1	Gm28442
ENSMUSG00000054280.14	Prr14l
ENSMUSG00000096333.7	Gm13871
ENSMUSG00000097279.1	Gm5106
ENSMUSG00000108566.1	Gm45031
ENSMUSG00000030724.7	Cd19
ENSMUSG00000093688.1	Gm8488
ENSMUSG00000091277.2	Gm1818
ENSMUSG00000084411.2	Gm11510
ENSMUSG00000030216.12	Wbp11
ENSMUSG00000048015.4	Neurod4
ENSMUSG00000041199.2	Rpusd1
ENSMUSG00000056820.7	Tsnax
ENSMUSG00000111120.1	RP23-60G16.3
ENSMUSG00000034292.13	Traf3ip1
ENSMUSG00000080744.1	Gm12710
ENSMUSG00000024330.16	Col11a2
ENSMUSG00000097204.2	Gm17690
ENSMUSG00000111061.1	RP24-260O23.1
ENSMUSG00000032621.8	Srek1
ENSMUSG00000108514.1	2310001K20Rik
ENSMUSG00000030922.12	Lyrm1
ENSMUSG00000095023.1	Gm24019
ENSMUSG00000018486.2	Wnt9b
ENSMUSG00000041977.18	Arhgef11
ENSMUSG00000022783.11	Spag6l
ENSMUSG00000105392.1	Gm42684
ENSMUSG00000027513.11	Pck1
ENSMUSG00000053820.4	Bcl2a1c
ENSMUSG00000096250.1	Ighd2-6
ENSMUSG00000021760.3	Gpx8
ENSMUSG00000111075.1	RP24-166B2.5
ENSMUSG00000044042.18	Fmn1
ENSMUSG00000025043.3	Dusp21
ENSMUSG00000083846.1	Gm13797
ENSMUSG00000097728.1	Gm26840
ENSMUSG00000081279.1	Vmn1r-ps2
ENSMUSG00000098072.1	Gm26995
ENSMUSG00000099519.1	Gm29253
ENSMUSG00000111467.1	RP24-80J11.2
ENSMUSG00000021087.17	Rtn1
ENSMUSG00000110415.1	Gm6203
ENSMUSG00000020899.15	Pfas
ENSMUSG00000101896.1	Gm6244
ENSMUSG00000094057.1	Ighd2-7
ENSMUSG00000031698.14	Mylk3
ENSMUSG00000107829.1	Gm43985
ENSMUSG00000086900.1	Kcnab3os
ENSMUSG00000110292.1	Gm17850
ENSMUSG00000095267.2	Ssty1
ENSMUSG00000040740.7	Slc25a34
ENSMUSG00000002250.15	Ppard
ENSMUSG00000079053.3	Gm14010
ENSMUSG00000083014.1	Gm11764
ENSMUSG00000111477.1	RP24-364N7.1
ENSMUSG00000106422.1	Gm42812
ENSMUSG00000080791.1	Akirin1-ps
ENSMUSG00000095277.1	Rps12-ps22
ENSMUSG00000086936.1	Gm9697
ENSMUSG00000111796.1	RP24-294A16.4
ENSMUSG00000089288.1	Gm26022
ENSMUSG00000079036.10	Alkbh1
ENSMUSG00000094134.2	Ighv5-15
ENSMUSG00000074420.5	Gm10693
ENSMUSG00000095314.1	Gm25462
ENSMUSG00000075864.1	Gm26002
ENSMUSG00000079043.2	Fastkd5
ENSMUSG00000064493.1	Snora28
ENSMUSG00000078735.3	Il11ra2
ENSMUSG00000034317.14	Trim59
ENSMUSG00000099785.6	Gm28425
ENSMUSG00000084992.1	Gm13842
ENSMUSG00000112533.1	RP23-243G3.3
ENSMUSG00000064899.1	Snord118
ENSMUSG00000051495.7	Irf2bp2
ENSMUSG00000083100.1	Gm6044
ENSMUSG00000073915.5	Olfr676
ENSMUSG00000092014.1	Gm4468
ENSMUSG00000006736.9	Tspan31
ENSMUSG00000111675.1	RP24-308P8.2
ENSMUSG00000111974.1	RP23-246F14.2
ENSMUSG00000094892.1	Vmn2r101
ENSMUSG00000098006.1	Gm8565
ENSMUSG00000035697.14	Arhgap45
ENSMUSG00000112523.1	RP24-378K7.4
ENSMUSG00000026734.9	4921504E06Rik
ENSMUSG00000082707.1	Gm6881
ENSMUSG00000016763.14	Scube1
ENSMUSG00000106779.1	Gm8579
ENSMUSG00000031592.10	Pcm1
ENSMUSG00000108672.1	Gm45008
ENSMUSG00000077369.1	Gm23485
ENSMUSG00000034683.12	Ppp1r1c
ENSMUSG00000091805.1	Vmn2r108
ENSMUSG00000063767.4	S100a7a
ENSMUSG00000097750.2	Gm4673
ENSMUSG00000108195.1	Gm44415
ENSMUSG00000034855.13	Cxcl10
ENSMUSG00000074939.3	Chrm5
ENSMUSG00000027196.11	Alkbh3os1
ENSMUSG00000110121.1	Gm45367
ENSMUSG00000099202.1	Mir7017
ENSMUSG00000106066.1	Igkv2-105
ENSMUSG00000036731.7	Cysrt1
ENSMUSG00000033335.17	Dnm2
ENSMUSG00000103601.1	Gm18150
ENSMUSG00000066357.6	Wdr6
ENSMUSG00000108329.1	Gm44725
ENSMUSG00000001240.13	Ramp2
ENSMUSG00000006216.10	Clcnkb
ENSMUSG00000108274.1	Gm44169
ENSMUSG00000088638.1	Gm25846
ENSMUSG00000046210.6	Olfr735
ENSMUSG00000065037.1	Rn7sk
ENSMUSG00000111766.1	Tspan16
ENSMUSG00000078912.2	Gm11011
ENSMUSG00000097178.7	2310002F09Rik
ENSMUSG00000109081.1	Gm44611
ENSMUSG00000108582.1	Gm18973
ENSMUSG00000097379.1	Gm26873
ENSMUSG00000061937.7	Csn1s2a
ENSMUSG00000110212.1	Gm45642
ENSMUSG00000045374.18	Wdr81
ENSMUSG00000112177.1	RP23-13J14.2
ENSMUSG00000026688.5	Mgst3
ENSMUSG00000108202.1	Gm4874
ENSMUSG00000093408.1	Mir5617
ENSMUSG00000002342.17	Tmem161a
ENSMUSG00000082645.3	Gm15481
ENSMUSG00000112167.1	RP23-432F6.2
ENSMUSG00000108181.1	C030015A19Rik
ENSMUSG00000110228.1	Gm2080
ENSMUSG00000102402.1	Gm20840
ENSMUSG00000087819.1	Gm25117
ENSMUSG00000097726.7	9530036O11Rik
ENSMUSG00000041073.10	Nacad
ENSMUSG00000090236.2	Car15
ENSMUSG00000098793.1	Gm27286
ENSMUSG00000086087.1	Gm12916
ENSMUSG00000106598.1	Gm43532
ENSMUSG00000086592.1	Gm12682
ENSMUSG00000045835.4	Hdgfl1
ENSMUSG00000098271.1	Gm27828
ENSMUSG00000109214.1	Gm44659
ENSMUSG00000064491.1	Gm22061
ENSMUSG00000050087.3	Cby3
ENSMUSG00000112496.1	RP23-228C13.2
ENSMUSG00000024218.12	Taf11
ENSMUSG00000098327.1	Mir7087
ENSMUSG00000052142.15	Rasal3
ENSMUSG00000090200.1	1700025N21Rik
ENSMUSG00000104634.1	Gm42461
ENSMUSG00000110303.1	Gm45328
ENSMUSG00000034853.16	Acot11
ENSMUSG00000027194.16	Ttc17
ENSMUSG00000044544.4	4921513I03Rik
ENSMUSG00000107285.1	Gm3176
ENSMUSG00000089286.1	Gm24277
ENSMUSG00000106357.1	Gm8013
ENSMUSG00000083368.1	Gm13214
ENSMUSG00000093909.2	Gm3883
ENSMUSG00000103372.1	Gm37237
ENSMUSG00000090048.1	Runx2os3
ENSMUSG00000045875.12	Adra1a
ENSMUSG00000014603.2	Alx3
ENSMUSG00000032350.9	Gclc
ENSMUSG00000082101.3	Slfn14
ENSMUSG00000112499.1	RP24-186L12.1
ENSMUSG00000032340.8	Neo1
ENSMUSG00000101242.1	Gm28319
ENSMUSG00000092549.1	Gm20491
ENSMUSG00000086902.7	Gm11728
ENSMUSG00000094951.1	Ighv5-6
ENSMUSG00000083396.1	Gm15542
ENSMUSG00000103901.1	Gm37499
ENSMUSG00000082090.1	Gm16481
ENSMUSG00000063173.2	Olfr811
ENSMUSG00000103191.1	Gm37646
ENSMUSG00000094727.1	Btbd35f5
ENSMUSG00000024366.7	Gfra3
ENSMUSG00000050097.6	Ces2b
ENSMUSG00000104182.1	Gm21362
ENSMUSG00000073532.2	Gm7276
ENSMUSG00000017007.9	Rbpjl
ENSMUSG00000082080.3	Gm9246
ENSMUSG00000108471.1	Gm18855
ENSMUSG00000091775.1	Gm16494
ENSMUSG00000028757.4	Ddost
ENSMUSG00000102348.1	Gm10568
ENSMUSG00000084761.1	Gm12406
ENSMUSG00000094945.3	Rhox4a2
ENSMUSG00000029651.16	Mtus2
ENSMUSG00000022607.14	Ptk2
ENSMUSG00000088472.1	Gm23079
ENSMUSG00000059334.6	Zfp36l3
ENSMUSG00000082585.3	Gm15387
ENSMUSG00000036686.16	Cc2d1a
ENSMUSG00000081550.1	Gm15877
ENSMUSG00000109001.1	Gm45024
ENSMUSG00000078080.6	Olfr585
ENSMUSG00000028842.15	Ago3
ENSMUSG00000026147.16	Col9a1
ENSMUSG00000110560.1	Olfr864-ps1
ENSMUSG00000112246.1	RP24-121J1.2
ENSMUSG00000062345.10	Serpinb2
ENSMUSG00000092448.1	Gm20387
ENSMUSG00000108020.1	Gm43983
ENSMUSG00000107774.1	Gm43974
ENSMUSG00000110570.1	Gm45778
ENSMUSG00000020798.14	Spns3
ENSMUSG00000094103.2	1700047I17Rik2
ENSMUSG00000003420.8	Fcgrt
ENSMUSG00000065239.1	Gm22971
ENSMUSG00000102910.1	Gm37722
ENSMUSG00000033554.17	Dph5
ENSMUSG00000070369.13	Itgad
ENSMUSG00000099337.1	Gm29486
ENSMUSG00000035161.6	Ints6
ENSMUSG00000082938.1	Gm2810
ENSMUSG00000077356.1	Gm26288
ENSMUSG00000112785.1	RP23-135F1.2
ENSMUSG00000055109.5	Gm15155
ENSMUSG00000055839.5	Elob
ENSMUSG00000022601.11	Zbtb11
ENSMUSG00000035896.4	Rnase1
ENSMUSG00000029657.15	Hsph1
ENSMUSG00000094081.2	Gm20826
ENSMUSG00000088325.1	Gm25668
ENSMUSG00000110236.1	Gm45653
ENSMUSG00000108650.1	Gm44867
ENSMUSG00000022234.14	Cct5
ENSMUSG00000109180.1	Gm44654
ENSMUSG00000016933.17	Plcg1
ENSMUSG00000107989.1	Gm19692
ENSMUSG00000101796.1	Gm29277
ENSMUSG00000066512.3	Klk1b5
ENSMUSG00000081331.1	Gm15151
ENSMUSG00000081995.1	Gm11719
ENSMUSG00000031107.6	Rbmx2
ENSMUSG00000077235.1	Gm25095
ENSMUSG00000098648.1	Mir6239
ENSMUSG00000108132.1	Gm44175
ENSMUSG00000000214.11	Th
ENSMUSG00000030346.16	Rad51ap1
ENSMUSG00000061959.13	Ces1e
ENSMUSG00000099659.1	Gm9322
ENSMUSG00000073380.1	Arrdc5
ENSMUSG00000081079.1	Gm13059
ENSMUSG00000085968.1	Gm13027
ENSMUSG00000063157.9	Csn2
ENSMUSG00000081758.1	Gm11460
ENSMUSG00000022116.7	4930449E01Rik
ENSMUSG00000091815.1	Gm17153
ENSMUSG00000082902.3	Ccl19-ps1
ENSMUSG00000105583.1	Gm43777
ENSMUSG00000100586.1	Vmn1r90
ENSMUSG00000094676.3	Gm10105
ENSMUSG00000112182.1	RP24-559D16.4
ENSMUSG00000098557.1	Kctd12
ENSMUSG00000093036.1	Mir5127
ENSMUSG00000073894.1	Rbmxl2
ENSMUSG00000035594.10	Chrna5
ENSMUSG00000065795.1	Gm25513
ENSMUSG00000103715.1	4933431K14Rik
ENSMUSG00000077469.1	Gm25922
ENSMUSG00000085120.1	Gm16086
ENSMUSG00000024963.11	Dnajc4
ENSMUSG00000095845.3	Gm5741
ENSMUSG00000095348.1	Gm3892
ENSMUSG00000076896.1	Traj33
ENSMUSG00000026860.16	Sh3glb2
ENSMUSG00000096110.1	Gm26270
ENSMUSG00000045176.3	Borcs6
ENSMUSG00000039601.15	Rcan2
ENSMUSG00000002546.16	Golga2
ENSMUSG00000088835.1	Gm23547
ENSMUSG00000082423.1	Gm15148
ENSMUSG00000083707.1	Gm13592
ENSMUSG00000000028.14	Cdc45
ENSMUSG00000102176.1	Gm37871
ENSMUSG00000031539.6	Ap3m2
ENSMUSG00000088911.1	Gm22609
ENSMUSG00000094648.1	Gm13287
ENSMUSG00000029655.17	N4bp2l2
ENSMUSG00000093594.1	Gm20707
ENSMUSG00000029163.9	Emilin1
ENSMUSG00000076608.2	Igkj5
ENSMUSG00000042751.14	Nmnat2
ENSMUSG00000106193.1	Mir7090
ENSMUSG00000108390.1	Gm44606
ENSMUSG00000058392.12	Rrp1b
ENSMUSG00000088829.1	Gm25227
ENSMUSG00000110983.1	RP24-178D16.2
ENSMUSG00000087513.1	Gm13236
ENSMUSG00000067147.7	Rpl7a-ps11
ENSMUSG00000109519.1	Gm18806
ENSMUSG00000015627.5	Gata5
ENSMUSG00000087367.1	Gm15491
ENSMUSG00000079392.3	Gm17170
ENSMUSG00000106200.1	Gm44341
ENSMUSG00000086028.1	Gm12243
ENSMUSG00000098939.1	Gm27919
ENSMUSG00000039910.10	Cited2
ENSMUSG00000103351.1	Gm6350
ENSMUSG00000030344.11	Akap3
ENSMUSG00000102850.1	Gm37082
ENSMUSG00000105174.1	Gm43353
ENSMUSG00000083918.1	Gm14352
ENSMUSG00000005683.8	Cs
ENSMUSG00000023236.7	Scg5
ENSMUSG00000048429.10	Timm29
ENSMUSG00000039349.5	C130074G19Rik
ENSMUSG00000018927.3	Ccl6
ENSMUSG00000112333.1	RP23-130O4.2
ENSMUSG00000105810.1	Gm43435
ENSMUSG00000096445.1	Dcpp1
ENSMUSG00000088539.1	Gm23277
ENSMUSG00000046088.8	Gm9805
ENSMUSG00000077358.1	Gm26293
ENSMUSG00000015120.15	Ube2i
ENSMUSG00000038775.14	Vill
ENSMUSG00000103336.1	Gm37993
ENSMUSG00000086296.2	D030055H07Rik
ENSMUSG00000102190.1	Gm38166
ENSMUSG00000095850.1	Gm17361
ENSMUSG00000105092.1	Gm42468
ENSMUSG00000034522.9	Zfp395
ENSMUSG00000112301.1	RP23-226H21.3
ENSMUSG00000021852.13	Slc35f4
ENSMUSG00000088044.1	Gm23326
ENSMUSG00000080747.1	Gm14016
ENSMUSG00000039483.10	Asb6
ENSMUSG00000112082.1	RP23-394M6.3
ENSMUSG00000044286.6	Olfr221
ENSMUSG00000088491.1	Mir1953
ENSMUSG00000112290.1	RP24-447J10.2
ENSMUSG00000091933.2	Gm8857
ENSMUSG00000081063.1	Gm11825
ENSMUSG00000063698.9	Sfxn4
ENSMUSG00000102235.1	Gm37886
ENSMUSG00000051493.7	Olfr974
ENSMUSG00000025921.7	Rdh10
ENSMUSG00000077756.1	Snord90
ENSMUSG00000066647.6	Gm5113
ENSMUSG00000097573.2	G730003C15Rik
ENSMUSG00000104452.1	Ighv8-8
ENSMUSG00000064380.1	Gm26448
ENSMUSG00000077477.1	Gm24793
ENSMUSG00000099767.1	Gm28884
ENSMUSG00000045211.4	Nudt18
ENSMUSG00000084034.1	Gm12617
ENSMUSG00000055561.9	Spink5
ENSMUSG00000058976.4	Usp17lc
ENSMUSG00000033411.16	Ctdspl2
ENSMUSG00000028718.16	Stil
ENSMUSG00000030924.16	2610020H08Rik
ENSMUSG00000032531.15	Amotl2
ENSMUSG00000080345.3	Gm24586
ENSMUSG00000040048.14	Ndufb10
ENSMUSG00000064511.1	Gm22459
ENSMUSG00000039298.16	Cdk5rap2
ENSMUSG00000099777.1	Gm21777
ENSMUSG00000081191.1	Gm11271
ENSMUSG00000020925.16	Ccdc43
ENSMUSG00000076898.1	Traj31
ENSMUSG00000057132.15	Rpgrip1
ENSMUSG00000077467.1	Gm26421
ENSMUSG00000074195.3	Clca4b
ENSMUSG00000030879.10	Mrpl17
ENSMUSG00000021488.7	Nsd1
ENSMUSG00000063804.8	Lin28b
ENSMUSG00000029710.15	Ephb4
ENSMUSG00000093169.1	Mir3079
ENSMUSG00000081157.1	Gm13552
ENSMUSG00000001089.14	Luzp1
ENSMUSG00000064856.1	Gm23444
ENSMUSG00000112922.1	RP24-406I15.4
ENSMUSG00000095602.1	Gm21788
ENSMUSG00000007987.12	Ift22
ENSMUSG00000087523.1	Gm12319
ENSMUSG00000005813.12	Metap1
ENSMUSG00000096033.2	Gm5899
ENSMUSG00000099021.1	Rn7s1
ENSMUSG00000091228.1	Gm20390
ENSMUSG00000043366.16	Olfr78
ENSMUSG00000089759.7	3632454L22Rik
ENSMUSG00000034269.12	Setd5
ENSMUSG00000108419.1	Gm45020
ENSMUSG00000074274.7	D930028M14Rik
ENSMUSG00000033417.15	Cacul1
ENSMUSG00000020674.17	Pxdn
ENSMUSG00000105834.1	4930592C13Rik
ENSMUSG00000048612.15	Myof
ENSMUSG00000073724.12	Pramel4
ENSMUSG00000087641.1	Gm12811
ENSMUSG00000027472.14	Pdrg1
ENSMUSG00000106120.1	Gm42697
ENSMUSG00000096239.1	Mir466b-4
ENSMUSG00000092157.1	Gm17268
ENSMUSG00000029166.14	Mapre3
ENSMUSG00000107512.1	Gm44433
ENSMUSG00000112329.1	RP23-352E22.2
ENSMUSG00000014601.13	Strip1
ENSMUSG00000080966.1	Gm6263
ENSMUSG00000045636.16	Mtus1
ENSMUSG00000100665.1	Mrgprc1-ps
ENSMUSG00000041845.10	Rhod
ENSMUSG00000067870.5	Rpl31-ps8
ENSMUSG00000089446.1	Gm22533
ENSMUSG00000029005.4	Draxin
ENSMUSG00000051885.6	Olfr664
ENSMUSG00000047061.6	Gm9817
ENSMUSG00000105689.1	Gm43120
ENSMUSG00000074165.10	Zfp788
ENSMUSG00000065440.1	Mirlet7g
ENSMUSG00000101675.1	Gm28461
ENSMUSG00000065371.1	Gm22739
ENSMUSG00000060128.5	Gm2710
ENSMUSG00000075214.3	Olfr1002
ENSMUSG00000058586.11	Serhl
ENSMUSG00000104887.1	Gm43158
ENSMUSG00000084469.1	Gm22956
ENSMUSG00000067365.10	Tmem128
ENSMUSG00000024712.9	Rfk
ENSMUSG00000092566.1	Gm20409
ENSMUSG00000104260.1	Gm31186
ENSMUSG00000064037.13	Gpn1
ENSMUSG00000082752.1	Gm14899
ENSMUSG00000026880.11	Stom
ENSMUSG00000042243.9	BC051665
ENSMUSG00000045291.8	E330021D16Rik
ENSMUSG00000029716.13	Tfr2
ENSMUSG00000029250.5	Polr2b
ENSMUSG00000111875.1	RP23-48A24.3
ENSMUSG00000015354.8	Pcolce2
ENSMUSG00000066258.13	Trim12a
ENSMUSG00000097487.7	Ptges3l
ENSMUSG00000025979.13	Mob4
ENSMUSG00000106947.1	1700025A08Rik
ENSMUSG00000004328.15	Hif3a
ENSMUSG00000083813.1	Gm15502
ENSMUSG00000088145.1	Gm24719
ENSMUSG00000103010.1	Gm37504
ENSMUSG00000080892.1	Gm9266
ENSMUSG00000014905.4	Dnajb9
ENSMUSG00000061462.17	Obscn
ENSMUSG00000085982.1	9530051G07Rik
ENSMUSG00000090116.1	Gm15680
ENSMUSG00000027210.20	Meis2
ENSMUSG00000090007.1	Rpl30-ps2
ENSMUSG00000066724.3	Gm10175
ENSMUSG00000086686.1	F630206G17Rik
ENSMUSG00000081736.1	Gm14971
ENSMUSG00000089075.1	Gm23820
ENSMUSG00000106661.1	Gm42832
ENSMUSG00000071281.10	Zfp65
ENSMUSG00000099745.1	Gm28736
ENSMUSG00000100988.6	Gm28136
ENSMUSG00000032715.9	Trib3
ENSMUSG00000103407.1	4930540E01Rik
ENSMUSG00000044125.6	9530080O11Rik
ENSMUSG00000112929.1	RP24-496L10.1
ENSMUSG00000066756.5	Igfl3
ENSMUSG00000004085.14	Map3k20
ENSMUSG00000097612.1	Gm26509
ENSMUSG00000111329.1	RP23-228B2.3
ENSMUSG00000029168.14	Dpysl5
ENSMUSG00000101459.1	Gm19193
ENSMUSG00000104897.1	Gm43203
ENSMUSG00000112846.1	RP24-124N8.3
ENSMUSG00000078182.4	Gm6083
ENSMUSG00000070999.2	Ccin
ENSMUSG00000038611.17	Phrf1
ENSMUSG00000055015.5	Gm9961
ENSMUSG00000109975.1	Gm19196
ENSMUSG00000088787.1	Gm25371
ENSMUSG00000104682.1	Gm42636
ENSMUSG00000106675.1	Gm43798
ENSMUSG00000110291.1	Gm37419
ENSMUSG00000096211.1	Gm23330
ENSMUSG00000048292.3	Olfr1417
ENSMUSG00000021721.4	Htr1a
ENSMUSG00000028797.20	Tmem234
ENSMUSG00000042757.16	Tmem108
ENSMUSG00000087769.1	Gm23986
ENSMUSG00000070985.3	Acnat1
ENSMUSG00000104013.1	Gm37365
ENSMUSG00000098771.1	Mir6538
ENSMUSG00000099253.1	Gm7863
ENSMUSG00000030612.6	Mrpl46
ENSMUSG00000087775.1	Rprl2
ENSMUSG00000089836.2	Gm16290
ENSMUSG00000080065.2	Gm11864
ENSMUSG00000037159.11	Wee2
ENSMUSG00000045284.9	Dcaf12l1
ENSMUSG00000036523.16	Greb1
ENSMUSG00000064467.1	n-R5s37
ENSMUSG00000078452.10	Raet1d
ENSMUSG00000091441.1	Gm17387
ENSMUSG00000106467.1	Gm43395
ENSMUSG00000099276.1	Gm27228
ENSMUSG00000079563.9	Pglyrp2
ENSMUSG00000093381.1	Gm20615
ENSMUSG00000081775.1	Gm12420
ENSMUSG00000066896.5	Olfr18
ENSMUSG00000089664.2	Gm12494
ENSMUSG00000024298.14	Zfp871
ENSMUSG00000077581.1	Gm24373
ENSMUSG00000105343.1	Gm43512
ENSMUSG00000031785.16	Adgrg1
ENSMUSG00000021133.9	Susd6
ENSMUSG00000044224.16	Dnajc21
ENSMUSG00000088754.1	Gm24905
ENSMUSG00000031451.6	Gas6
ENSMUSG00000049410.8	Zfp683
ENSMUSG00000107157.1	Gm3170
ENSMUSG00000091742.1	Gm5093
ENSMUSG00000104307.1	Gm36973
ENSMUSG00000064356.3	mt-Atp8
ENSMUSG00000022445.6	Cyp2d26
ENSMUSG00000085004.1	5430427M07Rik
ENSMUSG00000089868.1	Gm16134
ENSMUSG00000086129.1	Gm13558
ENSMUSG00000009035.13	Tmem184b
ENSMUSG00000104889.1	Gm43043
ENSMUSG00000080729.1	Gm8084
ENSMUSG00000056885.5	Gm4559
ENSMUSG00000048473.15	Sult6b2
ENSMUSG00000102972.1	Gm37348
ENSMUSG00000085635.1	Gm14565
ENSMUSG00000087569.1	Gm8464
ENSMUSG00000086996.1	4933416E14Rik
ENSMUSG00000110049.1	Gm3836
ENSMUSG00000047203.2	Vmn1r54
ENSMUSG00000083155.1	Gm11866
ENSMUSG00000075572.1	Defb43
ENSMUSG00000029571.14	Tmem106b
ENSMUSG00000047180.8	Neurl3
ENSMUSG00000048915.12	Efna5
ENSMUSG00000103486.1	Gm10657
ENSMUSG00000064368.1	mt-Nd6
ENSMUSG00000061829.3	Vmn1r214
ENSMUSG00000082727.2	Gm13260
ENSMUSG00000025428.15	Atp5a1
ENSMUSG00000099496.1	Gm28365
ENSMUSG00000086945.1	4930562A09Rik
ENSMUSG00000093395.1	Vmn2r-ps6
ENSMUSG00000096410.2	Ighv1-19
ENSMUSG00000079583.9	Gm7073
ENSMUSG00000100637.1	Gm20819
ENSMUSG00000111018.1	Olfr941-ps1
ENSMUSG00000083141.1	Gm15752
ENSMUSG00000030019.6	Fbxl14
ENSMUSG00000105197.1	Gm43446
ENSMUSG00000041438.8	Utp4
ENSMUSG00000003402.14	Prkcsh
ENSMUSG00000100307.1	Gm29546
ENSMUSG00000099025.1	Gm27162
ENSMUSG00000103928.1	Gm37893
ENSMUSG00000050926.5	Dcaf12l2
ENSMUSG00000067321.5	Gm7931
ENSMUSG00000109598.1	Gm45340
ENSMUSG00000096658.2	Vmn2r39
ENSMUSG00000073940.3	Hbb-bt
ENSMUSG00000087428.1	Gm15017
ENSMUSG00000112263.1	RP24-388M1.7
ENSMUSG00000029272.8	Sult1e1
ENSMUSG00000090304.3	Vmn2r99
ENSMUSG00000106302.1	Mir6902
ENSMUSG00000112576.1	RP23-443L2.1
ENSMUSG00000064419.1	Gm22249
ENSMUSG00000085582.7	3110099E03Rik
ENSMUSG00000070997.4	1700055D18Rik
ENSMUSG00000029577.13	Ube3b
ENSMUSG00000094137.1	Gm22264
ENSMUSG00000039337.3	Tex19.2
ENSMUSG00000066537.4	Vmn2r57
ENSMUSG00000070047.14	Fat1
ENSMUSG00000088052.1	Gm26152
ENSMUSG00000073164.11	2410018L13Rik
ENSMUSG00000074796.10	Slc4a11
ENSMUSG00000107149.1	Gm30708
ENSMUSG00000038070.15	Cntln
ENSMUSG00000099589.1	Gm21898
ENSMUSG00000103464.1	Gm38246
ENSMUSG00000108144.1	Gm43975
ENSMUSG00000084288.1	Gm5228
ENSMUSG00000025983.11	Ccdc150
ENSMUSG00000103187.1	Gm37087
ENSMUSG00000080575.2	Mir1190
ENSMUSG00000105367.1	Gm44500
ENSMUSG00000110663.1	Gm45816
ENSMUSG00000082698.1	Gm15316
ENSMUSG00000073433.10	Arhgdig
ENSMUSG00000097791.1	Gm17315
ENSMUSG00000022366.12	Slc22a22
ENSMUSG00000095550.2	Gm21671
ENSMUSG00000092175.1	Gm3584
ENSMUSG00000032401.15	Lctl
ENSMUSG00000094385.1	Vmn1r123
ENSMUSG00000108702.1	Gm9333
ENSMUSG00000083431.1	Gm13437
ENSMUSG00000088576.1	Gm24532
ENSMUSG00000112534.1	RP24-330I16.3
ENSMUSG00000079092.3	Prl2c2
ENSMUSG00000046000.5	Naa11
ENSMUSG00000073468.11	Sft2d1
ENSMUSG00000096976.1	Gm26882
ENSMUSG00000084862.1	Gm16278
ENSMUSG00000095718.2	Gm6502
ENSMUSG00000024505.15	Dtwd2
ENSMUSG00000063582.2	Olfr666
ENSMUSG00000107238.1	Gm42758
ENSMUSG00000101364.1	Gm29300
ENSMUSG00000084371.1	Gm14113
ENSMUSG00000092341.2	Malat1
ENSMUSG00000110328.1	Gm45574
ENSMUSG00000104661.1	Gm42768
ENSMUSG00000022901.13	Cd86
ENSMUSG00000046836.13	Brox
ENSMUSG00000108085.1	A930014E10Rik
ENSMUSG00000089231.1	Gm23112
ENSMUSG00000111980.1	RP23-352E22.3
ENSMUSG00000025613.13	Cct8
ENSMUSG00000006941.5	Eif1b
ENSMUSG00000031380.10	Vegfd
ENSMUSG00000095722.1	Gm23648
ENSMUSG00000017167.6	Cntnap1
ENSMUSG00000000126.11	Wnt9a
ENSMUSG00000084854.1	Gm12678
ENSMUSG00000084316.1	Gm8668
ENSMUSG00000099099.1	Gm27337
ENSMUSG00000024404.6	Riok3
ENSMUSG00000109377.1	Gm7397
ENSMUSG00000087364.1	Gm13398
ENSMUSG00000109591.1	Gm8077
ENSMUSG00000032407.14	U2surp
ENSMUSG00000065546.1	Mir196a-1
ENSMUSG00000030206.13	Gsg1
ENSMUSG00000038072.14	Galnt11
ENSMUSG00000096884.1	Ighd5-4
ENSMUSG00000093918.7	Gm21677
ENSMUSG00000102891.1	Gm19114
ENSMUSG00000109367.1	Gm18782
ENSMUSG00000096827.2	Trav14n-1
ENSMUSG00000077767.1	Snora35
ENSMUSG00000069708.3	Taar3
ENSMUSG00000025981.13	Coq10b
ENSMUSG00000107303.1	Gm18861
ENSMUSG00000108424.1	Gm44590
ENSMUSG00000109464.1	Gm45103
ENSMUSG00000033308.16	Dpyd
ENSMUSG00000065534.1	Mir324
ENSMUSG00000110525.1	Gm45893
ENSMUSG00000103739.1	Gm37653
ENSMUSG00000097879.1	Gm26869
ENSMUSG00000108211.1	Gm44130
ENSMUSG00000109860.1	Gm17737
